transaction_id,timestamp,amount,merchant_id,customer_id,transaction_type,country,device_id,ip_address,merchant_category,hour_of_day,is_fraud
T0005807,2018-05-25 17:27:00,45.54,M0041,C0495,transfer,IT,D2434,192.168.214.108,travel,17,0
T0005808,2021-03-17 23:30:00,92.11,M0048,C0308,transfer,DE,D2495,192.168.140.120,travel,23,0
T0005809,2021-08-15 08:00:00,743.49,M0207,C0949,transfer,US,D1742,192.168.253.225,entertainment,8,0
T0005810,2024-06-22 16:19:00,228.13,M0243,C0939,deposit,ES,D0879,192.168.153.223,restaurant,16,0
T0005811,2018-02-05 11:31:00,35.04,M0043,C0019,transfer,CN,D2253,192.168.109.196,travel,11,0
T0005812,2023-09-01 05:15:00,18.04,M0498,C0682,withdrawal,JP,D1236,192.168.202.249,travel,5,0
T0005813,2024-08-10 12:33:00,147.29,M0124,C0369,transfer,FR,D1983,192.168.231.134,retail,12,0
T0005814,2016-09-07 21:06:00,146.68,M0429,C0340,payment,UK,D1020,192.168.230.104,restaurant,21,0
T0005815,2020-07-16 03:35:00,222.05,M0164,C0513,withdrawal,DE,D0080,192.168.113.179,travel,3,0
T0005816,2024-04-23 14:21:00,491.0,M0308,C0703,withdrawal,CN,D2072,192.168.134.165,travel,14,0
T0005817,2016-07-06 19:17:00,833.04,M0284,C0476,deposit,JP,D2532,192.168.169.22,entertainment,19,0
T0005818,2020-11-27 12:34:00,83.83,M0304,C0078,payment,US,D2995,192.168.172.186,entertainment,12,0
T0005819,2021-02-04 08:46:00,9.38,M0398,C0861,withdrawal,FR,D0256,192.168.80.255,travel,8,0
T0005820,2021-10-10 08:10:00,31.73,M0263,C0374,deposit,ES,D2630,192.168.71.55,technology,8,0
T0005821,2023-11-06 16:32:00,88.65,M0361,C0998,payment,IT,D1900,192.168.199.30,entertainment,16,0
T0005822,2022-07-22 11:45:00,43.61,M0443,C0574,withdrawal,JP,D1426,192.168.175.109,restaurant,11,0
T0005823,2016-05-08 00:48:00,76.17,M0231,C0198,payment,CN,D0061,192.168.131.157,entertainment,0,0
T0005824,2017-01-23 18:28:00,53.87,M0094,C0096,deposit,US,D2231,192.168.4.178,entertainment,18,0
T0005825,2015-10-17 01:28:00,651.72,M0378,C0894,transfer,DE,D2128,192.168.65.106,travel,1,0
T0005826,2021-06-19 04:14:00,309.79,M0210,C0593,transfer,FR,D0806,192.168.162.29,technology,4,0
T0005827,2021-06-07 08:22:00,105.98,M0150,C0867,withdrawal,IT,D1538,192.168.116.24,travel,8,0
T0005828,2021-10-25 15:45:00,4.65,M0174,C0024,payment,UK,D1879,192.168.67.56,travel,15,0
T0005829,2024-12-27 12:13:00,237.62,M0346,C0887,transfer,ES,D1890,192.168.150.104,retail,12,0
T0005830,2017-08-24 18:28:00,286.76,M0079,C0665,transfer,US,D1574,192.168.205.131,retail,18,0
T0005831,2016-12-27 02:39:00,5.0,M0204,C0688,withdrawal,CN,D0773,192.168.221.145,technology,2,0
T0005832,2021-05-03 21:57:00,14.42,M0370,C0645,deposit,JP,D1945,192.168.202.111,entertainment,21,0
T0005833,2017-07-13 05:01:00,167.93,M0289,C0143,deposit,DE,D1518,192.168.145.88,travel,5,0
T0005834,2015-10-23 09:14:00,60.8,M0330,C0122,withdrawal,CN,D0228,192.168.193.109,technology,9,0
T0005835,2015-05-23 15:09:00,75.51,M0202,C0427,transfer,CN,D0519,192.168.41.203,technology,15,0
T0005836,2022-09-08 20:16:00,169.66,M0167,C0672,withdrawal,UK,D1207,192.168.112.176,restaurant,20,0
T0005837,2024-03-23 05:50:00,3.4,M0152,C0061,withdrawal,US,D2607,192.168.101.143,technology,5,0
T0005838,2022-11-01 18:30:00,112.9,M0226,C0944,transfer,JP,D1212,192.168.245.79,restaurant,18,0
T0005839,2019-08-13 21:12:00,12.02,M0161,C0782,deposit,JP,D2218,192.168.116.66,travel,21,0
T0005840,2019-10-27 13:56:00,147.9,M0444,C0740,payment,UK,D0286,192.168.94.82,restaurant,13,0
T0005841,2018-11-03 18:08:00,2.25,M0218,C0273,payment,ES,D0778,192.168.20.49,retail,18,0
T0005842,2017-05-16 17:13:00,35.26,M0426,C0106,transfer,US,D0653,192.168.90.42,entertainment,17,0
T0005843,2017-06-18 05:11:00,79.76,M0001,C0516,deposit,DE,D0366,192.168.78.4,travel,5,0
T0005844,2015-01-15 20:48:00,127.44,M0481,C0416,payment,US,D2525,192.168.20.202,retail,20,0
T0005845,2020-12-27 03:07:00,58.29,M0457,C0054,transfer,ES,D2101,192.168.104.186,travel,3,0
T0005846,2019-03-01 11:57:00,6.77,M0020,C0962,withdrawal,US,D1888,192.168.136.232,retail,11,0
T0005847,2016-04-01 01:14:00,372.35,M0234,C0535,deposit,JP,D0284,192.168.57.158,entertainment,1,0
T0005848,2017-03-07 20:54:00,1174.56,M0166,C0737,transfer,JP,D0454,192.168.225.9,travel,20,0
T0005849,2019-09-26 11:42:00,65.55,M0054,C0535,withdrawal,FR,D1477,192.168.154.247,retail,11,0
T0005850,2020-07-24 00:25:00,469.16,M0163,C0505,withdrawal,ES,D2991,192.168.45.116,technology,0,0
T0005851,2022-06-18 09:08:00,122.94,M0293,C0768,deposit,DE,D0158,192.168.183.251,retail,9,0
T0005852,2021-11-21 20:09:00,258.72,M0008,C0778,deposit,UK,D2539,192.168.140.232,restaurant,20,0
T0005853,2020-12-03 01:03:00,18.36,M0214,C0206,withdrawal,IT,D0644,192.168.70.29,travel,1,0
T0005854,2020-03-11 07:49:00,493.95,M0410,C0522,transfer,UK,D0883,192.168.73.68,entertainment,7,0
T0005855,2024-06-16 05:33:00,234.08,M0406,C0751,withdrawal,IT,D1736,192.168.83.204,entertainment,5,0
T0005856,2016-01-01 15:33:00,26.01,M0064,C0562,transfer,IT,D0265,192.168.96.185,retail,15,0
T0005857,2022-10-14 19:11:00,783.19,M0340,C0589,transfer,US,D1350,192.168.14.32,restaurant,19,0
T0005858,2015-08-26 04:28:00,3.95,M0073,C0805,withdrawal,JP,D2465,192.168.20.183,travel,4,0
T0005859,2019-07-27 23:36:00,17.05,M0016,C0640,deposit,ES,D0082,192.168.11.162,entertainment,23,0
T0005860,2016-08-19 01:20:00,1344.38,M0108,C0465,transfer,UK,D1134,192.168.162.230,entertainment,1,0
T0005861,2017-03-06 02:17:00,51.77,M0064,C0132,payment,JP,D2755,192.168.84.101,entertainment,2,0
T0005862,2021-05-18 22:49:00,57.53,M0054,C0506,deposit,ES,D2444,192.168.200.223,technology,22,0
T0005863,2021-01-24 13:24:00,215.45,M0305,C0843,deposit,JP,D2676,192.168.143.92,restaurant,13,0
T0005864,2018-03-11 03:16:00,16.41,M0381,C0489,payment,ES,D2692,192.168.152.188,technology,3,0
T0005865,2015-10-06 17:07:00,519.51,M0159,C0091,withdrawal,CN,D2276,192.168.147.236,retail,17,0
T0005866,2016-03-24 12:53:00,714.95,M0290,C0390,transfer,CN,D2878,192.168.84.13,travel,12,0
T0005867,2019-10-26 19:13:00,606.51,M0113,C0841,transfer,CN,D2205,192.168.140.50,travel,19,0
T0005868,2020-05-22 10:30:00,76.05,M0299,C0900,transfer,IT,D1436,192.168.30.161,travel,10,0
T0005869,2021-11-01 11:47:00,78.19,M0404,C0353,transfer,JP,D2608,192.168.191.61,technology,11,0
T0005870,2021-08-06 09:36:00,432.6,M0311,C0013,deposit,ES,D2753,192.168.29.163,retail,9,0
T0005871,2016-02-16 12:56:00,31.58,M0460,C0258,withdrawal,DE,D0379,192.168.109.9,restaurant,12,0
T0005872,2017-05-07 11:21:00,57.59,M0330,C0312,withdrawal,US,D1275,192.168.205.161,entertainment,11,0
T0005873,2018-02-04 10:22:00,279.7,M0274,C0910,withdrawal,US,D0911,192.168.64.242,entertainment,10,0
T0005874,2024-07-23 11:48:00,87.55,M0285,C0853,withdrawal,IT,D2795,192.168.122.197,retail,11,0
T0005875,2022-04-14 02:08:00,552.25,M0051,C0256,deposit,ES,D2172,192.168.96.83,travel,2,0
T0005876,2018-03-24 12:23:00,14.72,M0219,C0252,transfer,ES,D2597,192.168.120.129,travel,12,0
T0005877,2018-08-16 22:43:00,1142.04,M0173,C0091,transfer,CN,D0509,192.168.178.165,restaurant,22,0
T0005878,2024-02-12 19:34:00,19.85,M0297,C0547,withdrawal,IT,D1517,192.168.51.135,retail,19,0
T0005879,2017-10-09 12:23:00,225.75,M0391,C0494,payment,US,D1515,192.168.236.236,restaurant,12,0
T0005880,2024-08-26 13:14:00,749.38,M0485,C0642,payment,JP,D0084,192.168.25.51,technology,13,0
T0005881,2020-09-22 13:32:00,202.87,M0041,C0762,deposit,IT,D0952,192.168.183.114,retail,13,0
T0005882,2018-08-12 14:46:00,276.66,M0082,C0568,payment,JP,D1393,192.168.47.213,restaurant,14,0
T0005883,2019-10-25 23:46:00,574.75,M0106,C0677,payment,US,D2739,192.168.177.57,travel,23,0
T0005884,2020-07-23 10:35:00,182.89,M0147,C0012,transfer,UK,D1988,192.168.63.85,technology,10,0
T0005885,2022-03-20 11:20:00,310.9,M0166,C0939,deposit,UK,D2053,192.168.58.179,travel,11,0
T0005886,2024-10-16 18:03:00,27.18,M0085,C0060,deposit,JP,D2887,192.168.145.67,retail,18,0
T0005887,2022-07-14 10:46:00,32.69,M0359,C0024,withdrawal,ES,D0522,192.168.4.49,technology,10,0
T0005888,2023-05-14 20:16:00,54.23,M0404,C0937,deposit,CN,D1958,192.168.186.167,restaurant,20,0
T0005889,2023-02-11 12:07:00,43.24,M0210,C0582,deposit,ES,D2020,192.168.154.157,technology,12,0
T0005890,2024-02-20 15:08:00,155.42,M0344,C0842,deposit,ES,D1242,192.168.181.47,restaurant,15,0
T0005891,2019-06-19 22:53:00,190.1,M0263,C0669,payment,DE,D1340,192.168.175.146,restaurant,22,0
T0005892,2023-11-15 12:48:00,123.47,M0453,C0448,payment,JP,D2579,192.168.93.253,restaurant,12,0
T0005893,2017-10-05 22:22:00,820.3,M0126,C0212,transfer,US,D1262,192.168.232.69,travel,22,0
T0005894,2019-06-13 09:41:00,223.08,M0494,C0419,payment,DE,D0618,192.168.236.234,travel,9,0
T0005895,2019-11-06 13:35:00,5.72,M0181,C0534,transfer,UK,D0464,192.168.135.125,entertainment,13,0
T0005896,2023-11-16 13:30:00,259.47,M0310,C0240,withdrawal,ES,D2063,192.168.210.126,restaurant,13,0
T0005897,2023-08-19 19:50:00,95.08,M0095,C0267,deposit,UK,D2846,192.168.100.168,entertainment,19,0
T0005898,2015-10-28 09:33:00,114.16,M0488,C0396,withdrawal,CN,D0060,192.168.152.245,retail,9,0
T0005899,2015-06-16 23:12:00,19.79,M0113,C0941,withdrawal,JP,D2864,192.168.201.112,travel,23,0
T0005900,2024-05-20 09:32:00,7.35,M0492,C0981,withdrawal,IT,D1580,192.168.9.196,retail,9,0
T0005901,2017-04-21 12:34:00,0.47,M0309,C0375,transfer,US,D2026,192.168.115.161,retail,12,0
T0005902,2023-08-14 22:14:00,194.93,M0097,C0252,deposit,UK,D0157,192.168.150.155,restaurant,22,0
T0005903,2018-02-27 15:33:00,92.2,M0052,C0075,deposit,ES,D2765,192.168.208.181,travel,15,0
T0005904,2020-01-27 12:13:00,542.68,M0366,C0428,deposit,US,D0592,192.168.68.197,restaurant,12,0
T0005905,2020-07-21 11:34:00,66.96,M0042,C0031,payment,US,D2927,192.168.4.4,travel,11,0
T0005906,2019-02-16 01:01:00,304.81,M0442,C0075,transfer,ES,D1020,192.168.75.243,technology,1,0
T0005907,2023-10-16 20:56:00,338.8,M0193,C0374,payment,US,D0886,192.168.242.166,restaurant,20,0
T0005908,2020-03-08 14:54:00,339.26,M0396,C0090,transfer,UK,D0163,192.168.244.240,retail,14,0
T0005909,2022-10-17 20:08:00,244.09,M0147,C0391,deposit,US,D2152,192.168.139.126,retail,20,0
T0005910,2019-07-07 13:33:00,99.97,M0314,C0601,withdrawal,DE,D1181,192.168.241.179,travel,13,0
T0005911,2021-02-22 19:43:00,133.73,M0358,C0053,deposit,UK,D0738,192.168.24.190,restaurant,19,0
T0005912,2018-12-28 22:00:00,448.21,M0326,C0788,transfer,IT,D2354,192.168.253.137,entertainment,22,0
T0005913,2022-07-01 12:35:00,130.81,M0141,C0230,transfer,US,D1498,192.168.172.85,travel,12,0
T0005914,2017-03-16 07:05:00,67.03,M0421,C0348,payment,JP,D0820,192.168.92.128,travel,7,0
T0005915,2023-04-25 21:02:00,85.33,M0497,C0255,transfer,DE,D2122,192.168.223.14,entertainment,21,0
T0005916,2021-08-22 09:55:00,67.21,M0146,C0106,payment,IT,D2018,192.168.203.211,travel,9,0
T0005917,2018-11-16 06:10:00,130.73,M0139,C0823,payment,IT,D1013,192.168.154.174,travel,6,0
T0005918,2016-12-18 23:48:00,59.54,M0129,C0422,transfer,US,D0755,192.168.201.164,travel,23,0
T0005919,2024-07-14 23:04:00,406.54,M0091,C0787,payment,ES,D1126,192.168.232.45,restaurant,23,0
T0005920,2016-07-10 12:18:00,138.99,M0136,C0362,payment,FR,D1756,192.168.84.142,retail,12,0
T0005921,2024-07-02 18:06:00,21.3,M0301,C0698,transfer,UK,D0094,192.168.107.253,restaurant,18,0
T0005922,2022-06-09 12:20:00,6.04,M0498,C0003,deposit,UK,D2347,192.168.86.63,technology,12,0
T0005923,2024-10-24 13:48:00,74.68,M0244,C0178,transfer,DE,D1511,192.168.241.242,restaurant,13,0
T0005924,2022-08-01 14:19:00,67.01,M0241,C0503,withdrawal,UK,D1548,192.168.151.91,entertainment,14,0
T0005925,2021-10-13 20:18:00,79.71,M0382,C0570,withdrawal,IT,D1181,192.168.159.139,retail,20,0
T0005926,2021-05-14 14:52:00,78.12,M0238,C0355,transfer,US,D2768,192.168.27.241,retail,14,0
T0005927,2015-06-24 13:27:00,184.69,M0118,C0344,transfer,JP,D2371,192.168.218.93,retail,13,0
T0005928,2020-06-01 20:11:00,772.64,M0296,C0176,transfer,DE,D0590,192.168.135.41,technology,20,0
T0005929,2021-07-20 09:04:00,4.32,M0004,C0884,withdrawal,IT,D1769,192.168.19.184,entertainment,9,0
T0005930,2017-10-15 21:30:00,79.69,M0236,C0276,payment,CN,D0915,192.168.73.149,technology,21,0
T0005931,2015-05-03 21:54:00,11.8,M0174,C0093,transfer,US,D0006,192.168.45.61,technology,21,0
T0005932,2024-08-18 12:48:00,168.7,M0128,C0399,deposit,ES,D2688,192.168.203.50,technology,12,0
T0005933,2019-11-16 17:58:00,708.98,M0306,C0494,withdrawal,ES,D0866,192.168.251.73,retail,17,0
T0005934,2017-11-11 19:47:00,325.13,M0248,C0039,transfer,US,D2852,192.168.138.103,restaurant,19,0
T0005935,2017-01-28 11:21:00,1257.74,M0291,C0108,withdrawal,US,D1818,192.168.213.20,restaurant,11,0
T0005936,2021-04-16 11:11:00,92.39,M0456,C0640,payment,DE,D2560,192.168.57.0,travel,11,0
T0005937,2020-02-14 08:35:00,146.02,M0484,C0549,withdrawal,IT,D1433,192.168.253.45,entertainment,8,0
T0005938,2019-09-02 02:05:00,184.37,M0485,C0462,deposit,FR,D2542,192.168.22.178,technology,2,0
T0005939,2024-06-06 12:26:00,254.3,M0274,C0838,transfer,UK,D2484,192.168.44.213,retail,12,0
T0005940,2017-10-09 10:07:00,27.29,M0005,C0155,withdrawal,DE,D2161,192.168.136.244,retail,10,0
T0005941,2022-06-05 04:13:00,71.47,M0243,C0377,withdrawal,JP,D0397,192.168.77.154,entertainment,4,0
T0005942,2017-12-01 18:36:00,484.17,M0044,C0610,withdrawal,DE,D0998,192.168.142.213,entertainment,18,0
T0005943,2015-09-06 09:22:00,1180.52,M0217,C0545,deposit,DE,D1476,192.168.171.251,technology,9,0
T0005944,2023-08-08 04:51:00,162.61,M0344,C0235,transfer,DE,D0059,192.168.50.61,entertainment,4,0
T0005945,2021-02-21 10:23:00,170.61,M0230,C0301,transfer,ES,D0108,192.168.202.240,retail,10,0
T0005946,2020-07-03 11:41:00,101.39,M0035,C0018,payment,IT,D0123,192.168.58.82,retail,11,0
T0005947,2018-08-21 19:29:00,290.93,M0174,C0488,deposit,FR,D2115,192.168.171.185,technology,19,0
T0005948,2018-11-17 20:06:00,40.59,M0090,C0850,transfer,US,D2480,192.168.115.22,travel,20,0
T0005949,2018-07-21 12:54:00,16.72,M0013,C0633,withdrawal,FR,D0625,192.168.10.247,technology,12,0
T0005950,2021-01-06 01:20:00,434.0,M0324,C0394,payment,FR,D2165,192.168.172.18,entertainment,1,0
T0005951,2019-04-26 02:03:00,304.27,M0158,C0769,deposit,DE,D1306,192.168.153.25,entertainment,2,0
T0005952,2019-08-25 19:39:00,466.89,M0124,C0151,transfer,CN,D2722,192.168.137.62,retail,19,0
T0005953,2016-12-11 13:10:00,253.78,M0469,C0069,withdrawal,IT,D2437,192.168.247.82,retail,13,0
T0005954,2023-10-28 14:46:00,64.09,M0397,C0720,withdrawal,FR,D2434,192.168.126.227,retail,14,0
T0005955,2019-03-13 10:15:00,472.88,M0005,C0063,payment,FR,D1650,192.168.37.227,retail,10,0
T0005956,2023-08-19 18:23:00,699.79,M0388,C0707,payment,DE,D1142,192.168.214.86,retail,18,0
T0005957,2020-07-05 13:26:00,60.24,M0482,C0382,deposit,FR,D2529,192.168.192.195,travel,13,0
T0005958,2019-10-18 14:29:00,46.33,M0163,C0649,payment,IT,D1159,192.168.207.3,retail,14,0
T0005959,2020-03-07 12:14:00,193.23,M0414,C0141,payment,US,D2658,192.168.133.250,restaurant,12,0
T0005960,2020-05-03 15:13:00,7.95,M0486,C0559,withdrawal,ES,D0442,192.168.139.170,travel,15,0
T0005961,2019-12-16 21:46:00,452.65,M0185,C0815,deposit,CN,D1579,192.168.125.109,entertainment,21,0
T0005962,2019-09-16 11:41:00,233.6,M0478,C0527,deposit,ES,D2592,192.168.165.174,retail,11,0
T0005963,2021-06-17 22:27:00,436.58,M0169,C0504,deposit,UK,D0872,192.168.190.229,travel,22,0
T0005964,2016-03-21 12:10:00,28.02,M0402,C0259,deposit,FR,D0441,192.168.134.166,entertainment,12,0
T0005965,2024-04-23 02:33:00,632.18,M0259,C0738,withdrawal,ES,D2708,192.168.150.212,entertainment,2,0
T0005966,2022-11-18 16:27:00,80.93,M0488,C0861,withdrawal,US,D1418,192.168.247.9,restaurant,16,0
T0005967,2018-12-08 19:07:00,174.88,M0117,C0559,transfer,UK,D2814,192.168.215.116,retail,19,0
T0005968,2016-10-09 02:29:00,27.97,M0310,C0041,withdrawal,US,D1724,192.168.228.195,travel,2,0
T0005969,2023-11-24 15:02:00,14.26,M0279,C0066,transfer,DE,D0347,192.168.17.204,restaurant,15,0
T0005970,2021-08-28 16:15:00,34.81,M0093,C0746,withdrawal,ES,D1082,192.168.197.188,restaurant,16,0
T0005971,2022-04-09 01:02:00,726.54,M0417,C0105,transfer,UK,D0127,192.168.138.212,technology,1,0
T0005972,2024-12-05 20:55:00,10.88,M0041,C0665,payment,DE,D2654,192.168.138.233,retail,20,0
T0005973,2020-03-26 14:22:00,219.65,M0394,C0186,withdrawal,CN,D0762,192.168.60.186,retail,14,0
T0005974,2022-03-27 13:23:00,1014.32,M0008,C0405,withdrawal,JP,D2223,192.168.79.114,restaurant,13,0
T0005975,2022-08-28 12:38:00,149.92,M0422,C0819,transfer,CN,D1603,192.168.169.251,travel,12,0
T0005976,2021-01-03 11:16:00,300.87,M0014,C0661,payment,IT,D2593,192.168.148.187,entertainment,11,0
T0005977,2018-08-26 17:32:00,37.38,M0483,C0703,deposit,ES,D0630,192.168.49.120,restaurant,17,0
T0005978,2019-03-26 21:12:00,160.82,M0084,C0298,deposit,ES,D2606,192.168.196.35,travel,21,0
T0005979,2023-05-14 13:26:00,64.41,M0242,C0293,transfer,JP,D2104,192.168.71.206,restaurant,13,0
T0005980,2024-12-19 16:58:00,200.69,M0079,C0893,transfer,FR,D2753,192.168.33.98,technology,16,0
T0005981,2023-08-13 17:27:00,295.56,M0343,C0510,transfer,ES,D0902,192.168.209.51,retail,17,0
T0005982,2023-05-04 07:14:00,163.49,M0237,C0470,transfer,FR,D2081,192.168.92.61,technology,7,0
T0005983,2016-09-01 18:13:00,4.56,M0045,C0684,payment,IT,D2330,192.168.113.220,technology,18,0
T0005984,2016-06-01 13:07:00,60.05,M0056,C0793,transfer,US,D0632,192.168.52.77,retail,13,0
T0005985,2018-07-19 20:04:00,295.33,M0477,C0919,payment,ES,D2379,192.168.99.132,restaurant,20,0
T0005986,2019-02-12 12:34:00,53.66,M0046,C0342,deposit,JP,D0903,192.168.34.154,travel,12,0
T0005987,2021-09-01 11:48:00,240.3,M0174,C0904,deposit,FR,D1762,192.168.179.142,restaurant,11,0
T0005988,2020-01-26 11:44:00,310.93,M0424,C0255,withdrawal,JP,D0487,192.168.96.176,technology,11,0
T0005989,2019-07-25 22:58:00,659.93,M0338,C0269,deposit,ES,D2237,192.168.75.120,travel,22,0
T0005990,2021-02-14 07:19:00,233.14,M0010,C0302,withdrawal,CN,D0561,192.168.45.161,travel,7,0
T0005991,2017-12-20 12:27:00,234.19,M0151,C0438,withdrawal,US,D2411,192.168.186.149,retail,12,0
T0005992,2018-04-05 05:37:00,174.08,M0062,C0244,transfer,FR,D2145,192.168.136.228,entertainment,5,0
T0005993,2016-04-05 23:48:00,280.92,M0433,C0602,withdrawal,ES,D1517,192.168.128.200,restaurant,23,0
T0005994,2021-09-12 14:20:00,152.54,M0014,C0885,payment,FR,D0612,192.168.146.254,retail,14,0
T0005995,2023-04-22 17:53:00,240.8,M0304,C0719,payment,JP,D2376,192.168.20.110,entertainment,17,0
T0005996,2017-01-23 18:00:00,95.27,M0375,C0071,withdrawal,US,D1487,192.168.151.232,retail,18,0
T0005997,2017-07-14 11:51:00,301.48,M0413,C0242,deposit,CN,D2261,192.168.93.77,restaurant,11,0
T0005998,2020-11-04 23:54:00,201.37,M0027,C0105,transfer,FR,D0318,192.168.214.39,entertainment,23,0
T0005999,2024-11-23 17:53:00,476.27,M0041,C0750,payment,UK,D0025,192.168.221.154,retail,17,0
T0006000,2018-05-23 20:59:00,388.26,M0233,C0892,withdrawal,ES,D0063,192.168.141.228,restaurant,20,0
T0006001,2018-07-19 15:52:00,20.3,M0339,C0568,deposit,IT,D0417,192.168.217.88,entertainment,15,0
T0006002,2021-06-11 01:08:00,611.27,M0098,C0286,withdrawal,DE,D2373,192.168.93.202,technology,1,0
T0006003,2015-07-04 15:14:00,409.35,M0123,C0574,transfer,UK,D0808,192.168.114.104,retail,15,0
T0006004,2020-05-13 06:24:00,359.59,M0149,C0985,deposit,JP,D0140,192.168.22.223,travel,6,0
T0006005,2023-03-18 22:01:00,226.55,M0032,C0698,transfer,UK,D2764,192.168.247.199,travel,22,0
T0006006,2023-02-24 22:16:00,1.37,M0500,C0609,transfer,IT,D0359,192.168.202.151,entertainment,22,0
T0006007,2023-09-08 14:13:00,199.87,M0020,C0130,deposit,IT,D2717,192.168.242.95,retail,14,0
T0006008,2021-02-22 16:22:00,180.75,M0187,C0645,transfer,FR,D0198,192.168.57.216,technology,16,0
T0006009,2016-06-03 06:56:00,154.33,M0209,C0237,deposit,US,D1115,192.168.217.110,technology,6,0
T0006010,2023-10-09 02:34:00,42.08,M0048,C0291,withdrawal,CN,D1826,192.168.96.193,entertainment,2,0
T0006011,2024-06-12 01:44:00,437.84,M0259,C0769,payment,DE,D2582,192.168.195.122,entertainment,1,0
T0006012,2021-03-07 14:02:00,42.02,M0051,C0923,payment,FR,D2554,192.168.183.245,entertainment,14,0
T0006013,2023-10-18 01:47:00,566.07,M0360,C0461,transfer,US,D1386,192.168.87.91,entertainment,1,0
T0006014,2018-07-06 23:27:00,17.33,M0448,C0901,withdrawal,CN,D2683,192.168.49.79,travel,23,0
T0006015,2023-04-10 11:41:00,555.49,M0475,C0609,payment,IT,D0775,192.168.144.47,retail,11,0
T0006016,2015-12-14 09:04:00,314.32,M0001,C0785,deposit,FR,D1465,192.168.179.196,retail,9,0
T0006017,2015-05-25 09:06:00,90.82,M0056,C0794,payment,CN,D1839,192.168.125.70,travel,9,0
T0006018,2018-08-08 20:34:00,55.21,M0484,C0362,deposit,DE,D2586,192.168.253.75,technology,20,0
T0006019,2018-04-02 01:24:00,28.84,M0479,C0157,withdrawal,CN,D0751,192.168.56.93,technology,1,0
T0006020,2016-07-22 01:37:00,169.25,M0068,C0123,withdrawal,IT,D2403,192.168.38.24,travel,1,0
T0006021,2017-11-28 12:05:00,44.8,M0316,C0920,deposit,JP,D0315,192.168.74.125,technology,12,0
T0006022,2021-03-15 13:44:00,31.89,M0191,C0524,withdrawal,IT,D0956,192.168.248.129,entertainment,13,0
T0006023,2018-08-10 05:25:00,90.49,M0369,C0086,payment,UK,D0032,192.168.73.153,travel,5,0
T0006024,2018-09-21 21:01:00,172.19,M0165,C0992,deposit,FR,D1566,192.168.34.180,travel,21,0
T0006025,2016-08-05 05:46:00,0.54,M0311,C0544,deposit,DE,D2058,192.168.26.86,entertainment,5,0
T0006026,2020-07-03 18:58:00,138.09,M0044,C0088,transfer,CN,D0564,192.168.100.91,entertainment,18,0
T0006027,2021-09-14 12:26:00,13.19,M0007,C0164,withdrawal,UK,D2850,192.168.72.229,entertainment,12,0
T0006028,2023-12-15 05:46:00,89.55,M0084,C0507,withdrawal,IT,D2600,192.168.150.87,technology,5,0
T0006029,2018-03-15 12:05:00,355.21,M0443,C0128,payment,DE,D2015,192.168.68.136,restaurant,12,0
T0006030,2024-08-27 12:57:00,26.83,M0302,C0455,transfer,DE,D0413,192.168.106.151,entertainment,12,0
T0006031,2022-04-15 19:36:00,64.59,M0368,C0983,withdrawal,IT,D0435,192.168.236.88,restaurant,19,0
T0006032,2017-12-04 07:08:00,688.73,M0228,C0872,transfer,ES,D0908,192.168.1.155,technology,7,0
T0006033,2015-07-19 02:05:00,132.8,M0056,C0283,transfer,UK,D1050,192.168.36.156,travel,2,0
T0006034,2016-11-25 10:21:00,245.91,M0147,C0363,transfer,US,D0401,192.168.249.29,travel,10,0
T0006035,2023-03-22 11:27:00,63.63,M0498,C0221,withdrawal,JP,D2798,192.168.135.226,entertainment,11,0
T0006036,2018-10-17 10:25:00,459.96,M0379,C0634,transfer,US,D0241,192.168.226.135,technology,10,0
T0006037,2015-11-18 11:13:00,725.84,M0222,C0696,payment,FR,D1443,192.168.37.76,retail,11,0
T0006038,2018-09-18 06:36:00,29.32,M0181,C0998,deposit,US,D1449,192.168.105.252,entertainment,6,0
T0006039,2022-12-24 10:30:00,49.35,M0216,C0475,payment,DE,D2154,192.168.151.157,technology,10,0
T0006040,2024-10-12 04:58:00,1043.84,M0352,C0802,payment,FR,D2404,192.168.28.41,travel,4,0
T0006041,2017-02-01 01:24:00,129.6,M0108,C0048,deposit,DE,D0128,192.168.137.59,entertainment,1,0
T0006042,2018-01-14 07:44:00,178.23,M0116,C0958,payment,CN,D1579,192.168.56.42,entertainment,7,0
T0006043,2016-12-01 14:42:00,769.24,M0229,C0130,transfer,ES,D1742,192.168.71.95,restaurant,14,0
T0006044,2016-09-04 12:36:00,291.45,M0318,C0347,withdrawal,CN,D2456,192.168.28.234,retail,12,0
T0006045,2015-12-03 14:41:00,93.07,M0080,C0071,payment,FR,D0952,192.168.67.139,travel,14,0
T0006046,2017-12-14 17:37:00,82.16,M0219,C0039,payment,IT,D0428,192.168.85.13,entertainment,17,0
T0006047,2020-07-14 00:20:00,276.95,M0024,C0077,transfer,JP,D0047,192.168.104.53,entertainment,0,0
T0006048,2015-03-28 23:34:00,82.62,M0124,C0800,deposit,CN,D1980,192.168.194.221,travel,23,0
T0006049,2022-06-01 10:48:00,12.52,M0192,C0522,withdrawal,ES,D0796,192.168.153.51,entertainment,10,0
T0006050,2022-05-11 15:37:00,155.98,M0027,C0726,withdrawal,FR,D2709,192.168.199.230,retail,15,0
